Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	38948914	0.266248	49.174740244196464
chr22	38949961	0.591377	49.17501900585246
chr22	38950061	1.102095	49.17507814355246
chr22	38950163	1.302455	49.17519055724246
chr22	38950674	2.515002	49.17585611174746
chr22	38951088	1.926578	49.176897322575456
chr22	38951105	1.530544	49.176930074401454
chr22	38951107	1.146826	49.176933135489456
chr22	38951773	1.14436	49.17769692160546
chr22	38952240	1.141801	49.17823133772546
chr22	38953341	2.045068	49.17948846062646
chr22	38953612	3.36098	49.18004267405446
chr22	38953771	4.06474	49.18057706987446
chr22	38954001	4.090325	49.18151196007446
chr22	38954217	4.697816	49.18239547027446
chr22	38954945	4.454225	49.18581548032246
chr22	38955032	4.192007	49.18620299789746
chr22	38955461	4.034821	49.18800136890046
chr22	38957167	3.484195	49.19488477352646
chr22	38957675	3.178764	49.19665474458646
chr22	38959104	5.785954	49.20119719834246
chr22	38959712	5.2925	49.20471505837446
chr22	38963094	5.338553	49.22261429337446
chr22	38963910	5.339153	49.22697055262246
chr22	38966728	4.929766	49.24201628577646
chr22	38968406	4.872753	49.25028843312446
chr22	38968964	4.751805	49.253007429298464
chr22	38969771	4.646716	49.25684213593346
chr22	38970957	4.613332	49.26235314110946
chr22	38971054	4.579419	49.26280063431346
chr22	38971534	4.540126	49.26499875543346
chr22	38972212	4.480375	49.26807696086146
chr22	38977252	1.03026	49.29065805086146
chr22	38978667	1.030757	49.29211586876146
chr22	38981838	1.020391	49.29538439920846
chr22	38981869	1.014153	49.29541603132946
chr22	38983890	1.013323	49.29746563454246
chr22	38985821	0.990096	49.29942236125546
chr22	38985835	0.990078	49.29943622259946
chr22	38986074	0.973084	49.29967285124146
chr22	38987550	0.956543	49.30110912322546
chr22	38988347	0.496765	49.30187148799646
chr22	38989873	0.374726	49.30262955138646
chr22	38992810	0.374301	49.30373012164846
chr22	38993415	0.373414	49.30395657375345
chr22	38995628	0.373264	49.30478293893545
chr22	38996191	0.373324	49.30499308656745
chr22	38996245	0.373522	49.30501324606345
chr22	38996291	0.373634	49.305030428075455
chr22	38996385	0.373678	49.305065549671454
chr22	38996475	0.373962	49.30509918069146
chr22	38997327	0.374	49.30541779631546
chr22	38997429	0.373931	49.30545594431546
chr22	38998092	0.373897	49.305703860568464
chr22	38999607	0.373993	49.306270314523466
chr22	38999702	0.373968	49.30630584385847
chr22	39000313	0.3740799999999999	49.30653433830647
chr22	39003433	0.374448	49.30770146790647
chr22	39007789	0.7168720000000001	49.30933256339447
chr22	39009506	0.866628	49.31056343261847
chr22	39009611	0.866733	49.31065442855847
chr22	39009702	0.943598	49.31073330126147
chr22	39010138	0.98742	49.31114470998947
chr22	39010876	1.050077	49.31187342594947
chr22	39011123	1.054627	49.31213279496847
chr22	39011394	1.415824	49.31241859888547
chr22	39011405	1.746569	49.31243417294947
chr22	39012836	14.821648	49.31493351318847
chr22	39013440	30.073851	49.32388578858047
chr22	39014939	30.05243	49.36896649122947
chr22	39015860	1.5036839999999998	49.396644779259475
chr22	39017360	1.507268	49.398900305259474
chr22	39017663	1.513124	49.39935700746347
chr22	39018694	1.554189	49.40091703830747
chr22	39018695	1.573264	49.40091859249647
chr22	39022197	1.674089	49.406428163024465
chr22	39022608	1.7575950000000002	49.407116213603466
chr22	39023848	1.814907	49.40929563140347
chr22	39024088	2.255491	49.40973120908347
chr22	39027297	1.67699	49.41696907970247
chr22	39030721	1.654532	49.42271109346247
chr22	39031237	1.6240769999999998	49.42356483197447
chr22	39032914	0.304588	49.42628840910346
chr22	39036121	0.302075	49.427265222819464
chr22	39038902	0.165936	49.42810529339447
chr22	39041405	0.16828	49.42852063120247
chr22	39044144	0.197464	49.428981550122465
chr22	39045091	0.231104	49.42916854853046
chr22	39045198	0.249233	49.42919327665846
chr22	39046376	0.19656	49.42948687313246
chr22	39047011	0.16264	49.429611688732464
chr22	39049375	0.162217	49.429996169692465
chr22	39049549	0.161606	49.43002439545047
chr22	39053650	0.178926	49.43068714165646
chr22	39054673	1.573147	49.430870182954465
chr22	39072910	1.547512	49.45955966479347
chr22	39074322	0.256164	49.46174475173747
chr22	39076560	0.251163	49.46231804676947
chr22	39077842	0.252539	49.46264003773547
chr22	39079754	0.271001	49.46312289230347
chr22	39081118	0.290219	49.46349253766747
chr22	39081372	0.323311	49.46356625329347
chr22	39081386	0.354272	49.46357077964747
chr22	39081561	0.408538	49.46363277724747
chr22	39081967	0.574229	49.46379864367547
chr22	39083284	0.574217	49.464554903268464
chr22	39083347	0.655781	49.46459107893946
chr22	39083385	0.727125	49.46461599861746
chr22	39083569	0.736036	49.464749789617464
chr22	39084658	0.551222	49.46555133282146
chr22	39084692	0.400847	49.46557007436946
chr22	39085182	0.642788	49.465766489399456
chr22	39086018	0.642906	49.46630386016746
chr22	39088173	0.691029	49.46768932259746
chr22	39088915	0.691311	49.46820206611546
chr22	39089207	0.6896680000000001	49.46840392892746
chr22	39090907	0.692427	49.469576364527455
chr22	39091590	1.986141	49.470049292168454
chr22	39091660	2.313181	49.47018832203845
chr22	39091664	2.545279	49.47019757476245
chr22	39091714	2.5557	49.47032483871245
chr22	39091717	2.571741	49.47033250581245
chr22	39092388	1.868918	49.47205814402345
chr22	39092476	0.664548	49.47222260880745
chr22	39092555	0.66545	49.47227510809945
chr22	39095128	0.8731509999999999	49.473987310949454
chr22	39095374	1.327484	49.474202106095454
chr22	39098079	2.847891	49.477792950315454
chr22	39099579	2.223566	49.48206478681546
chr22	39101399	1.663157	49.48611167693546
chr22	39101447	1.034414	49.48619150847146
chr22	39103599	0.565586	49.48841756739946
chr22	39103758	0.246242	49.48850749557346
chr22	39103897	0.131024	49.488541723211455
chr22	39105473	0.128772	49.48874821703546
chr22	39106690	0.128487	49.48890493255946
chr22	39109388	2.288168	49.48925159048546
chr22	39110944	2.287514	49.49281197989346
chr22	39110971	2.287986	49.49287374277146
chr22	39111858	2.285567	49.49490318635346
chr22	39113995	1.465068	49.49978744303246
chr22	39114990	1.142589	49.50124518569246
chr22	39117975	0.5638	49.50465581385746
chr22	39118350	0.307554	49.504867238857464
chr22	39120238	0.516313	49.505447900809465
chr22	39120367	0.515351	49.50551450518646
chr22	39120435	0.51483	49.505549549054464
chr22	39120510	0.6150920000000001	49.505588161304466
chr22	39120563	0.61444	49.50562076118047
chr22	39122008	3.114938	49.50650862698047
chr22	39122310	3.617522	49.50744933825647
chr22	39122320	4.114195	49.507485513476475
chr22	39123191	5.686212	49.51106897732147
chr22	39124810	5.1457880000000005	49.52027495454947
chr22	39126660	0.905019	49.529794662349474
chr22	39129786	1.592527	49.53262375174347
chr22	39130169	1.585497	49.53323368958447
chr22	39130291	0.773906	49.53342712021847
chr22	39130755	0.773113	49.53378621260247
chr22	39131038	0.760647	49.53400500358147
chr22	39131578	2.989713	49.53441575296147
chr22	39131785	1.244722	49.53503462355247
chr22	39131809	0.547525	49.53506449688047
chr22	39131904	0.540032	49.535116511755476
chr22	39132435	0.52544	49.53540326874747
chr22	39132501	0.499048	49.53543794778747
chr22	39133128	0.402193	49.535750850883474
chr22	39133424	0.312036	49.53586990001148
chr22	39134127	0.17503	49.536089261319475
chr22	39134854	0.145529	49.53621650812948
chr22	39135080	0.119535	49.53624939768348
chr22	39135727	0.053121	49.53632673682848
chr22	39136415	0.053054	49.53636328407648
chr22	39136549	0.053054	49.53637039331248
chr22	39136848	0.053041	49.53638625645848
chr22	39137739	0.051886	49.53643351598948
chr22	39141163	0.051957	49.536611173653476
chr22	39141927	0.052031	49.53665086880147
chr22	39142209	0.052071	49.53666554154347
chr22	39144640	0.052165	49.53679212614447
chr22	39146287	0.0559149999999999	49.53687804189947
chr22	39146889	0.06252	49.53691170272947
chr22	39148289	0.225477	49.53699923072947
chr22	39148965	0.08164	49.53715165318147
chr22	39153421	0.081798	49.53751544102147
chr22	39156592	1.106533	49.53777482247947
chr22	39156998	0.242488	49.53822407487747
chr22	39157767	0.374806	49.53841054814947
chr22	39158744	0.373312	49.53877673361147
chr22	39158802	0.373168	49.53879838570747
chr22	39161157	18.226658	49.539677196347476
chr22	39161335	18.206923	49.54292154147148
chr22	39161409	0.61113	49.54426885377348
chr22	39164661	0.618428	49.54625624853348
chr22	39165474	1.115312	49.54675903049748
chr22	39168920	3.635283	49.550602395649484
chr22	39169891	32.606647	49.55413225544248
chr22	39170133	32.975633	49.56202306401648
chr22	39170310	32.998597	49.567859751057476
chr22	39170836	33.000412	49.58521701307948
chr22	39170924	31.501882	49.58812104933548
chr22	39170980	2.260625	49.589885154727476
chr22	39172990	2.264461	49.59442901097748
chr22	39173145	2.277845	49.59478000243248
chr22	39173495	2.304103	49.59557724818248
chr22	39174437	9.909296	49.59774771320848
chr22	39175429	12.594891999999998	49.607577734840476
chr22	39176953	12.585735	49.62677235024847
chr22	39179216	12.107284	49.65525386855347
chr22	39179687	19.647955	49.66095639931747
chr22	39179843	15.004153	49.66402148029747
chr22	39181893	1.904085	49.69477999394747
chr22	39183444	1.903013	49.69773322978247
chr22	39185272	1.724174	49.701211937546475
chr22	39186121	1.716127	49.702675761272474
chr22	39186663	1.699706	49.703605902106474
chr22	39187757	1.042502	49.70546538047047
chr22	39188080	1.045666	49.705802108616474
chr22	39188432	1.075535	49.70617018304847
chr22	39188441	1.087783	49.70617986286347
chr22	39188647	1.086342	49.70640394616147
chr22	39189115	1.072732	49.70691235421747
chr22	39189419	1.066362	49.70723846474547
chr22	39189917	1.065172	49.707769513021475
chr22	39190092	1.066789	49.70795591812148
chr22	39190243	1.112186	49.708117003260476
chr22	39190327	1.355864	49.70821042688448
chr22	39190374	1.735699	49.70827415249248
chr22	39191635	1.064285	49.71046286893148
chr22	39194095	0.2843	49.71308101003148
chr22	39194526	0.155419	49.71320354333148
chr22	39198735	0.155386	49.713857701902484
chr22	39201460	0.481753	49.71428112875248
chr22	39203296	4.958464	49.71516562726048
chr22	39203740	5.305636	49.71736718527648
chr22	39204474	1.062367	49.72126152210048
chr22	39204646	0.910774	49.721444249224476
chr22	39205692	0.298591	49.72239691882847
chr22	39205806	0.077358	49.72243095820247
chr22	39206513	0.07412	49.72248565030847
chr22	39207379	0.079456	49.722549838228474
chr22	39207924	0.105886	49.722593141748476
chr22	39208433	0.688077	49.722647037722474
chr22	39208437	0.894085	49.722649790030474
chr22	39208494	1.79772	49.722700752875475
chr22	39209153	0.710084	49.723885450355475
chr22	39209285	0.680247	49.723979181443475
chr22	39209395	2.268412	49.72405400861348
chr22	39209744	0.169122	49.72484568440148
chr22	39210066	0.02504	49.72490014168548
chr22	39212075	0.025227	49.72495044704548
chr22	39212188	0.02537	49.72495329769648
chr22	39212653	0.03157	49.72496509474648
chr22	39212728	0.049799	49.72496746249648
chr22	39212899	0.163945	49.72497597812548
chr22	39212992	0.399024	49.72499122501048
chr22	39213125	0.405606	49.72504429520248
chr22	39214094	0.222058	49.72543732741648
chr22	39214642	0.089244	49.72555901520048
chr22	39215586	0.088456	49.72564326153648
chr22	39216079	0.0884439999999999	49.72568687034448
chr22	39219312	0.474899	49.72597280979648
chr22	39221697	0.493806	49.72710544391148
chr22	39221871	0.669043	49.72719136615548
chr22	39223997	0.699171	49.728613751573484
chr22	39224170	0.741435	49.72873470815648
chr22	39225337	0.74125	49.72959996280148
chr22	39225430	0.932951	49.72966889905148
chr22	39226053	0.93112	49.730250127524485
chr22	39226385	0.938644	49.73055925936448
chr22	39226536	0.951896	49.73070099460848
chr22	39226935	0.951752	49.73108080111248
chr22	39226981	0.993479	49.731124581704485
chr22	39227720	1.749324	49.731858762685484
chr22	39227774	1.646893	49.73195322618148
chr22	39227807	1.02591	49.732007573650485
chr22	39228047	1.014269	49.732253792050486
chr22	39228100	1.00412	49.73230754830749
chr22	39228207	0.989264	49.732414989147486
chr22	39228233	0.989325	49.73244071001149
chr22	39228243	0.972436	49.73245060326149
chr22	39229063	0.719885	49.733248000781494
chr22	39229671	0.700754	49.73368569086149
chr22	39229721	0.702307	49.733720728561494
chr22	39230019	0.700343	49.733930016047495
chr22	39230370	0.700651	49.73417583644049
chr22	39230414	0.701362	49.73420666508449
chr22	39230818	6.064159	49.73449001533249
chr22	39233091	9.411287	49.74827384873949
chr22	39233324	9.404252	49.750466678610486
chr22	39233604	8.348559	49.753099869170484
chr22	39233856	5.965314000000001	49.755203706038486
chr22	39234282	1.035189	49.757744929802485
chr22	39235542	1.028921	49.75904926794249
chr22	39235763	1.028927	49.75927665948349
chr22	39236244	0.802004	49.75977157337049
chr22	39236518	0.800912	49.75999132246649
chr22	39236915	0.717674	49.76030928453049
chr22	39236926	0.710479	49.76031717894449
chr22	39237474	0.706602	49.76070652143649
chr22	39237617	0.620291	49.76080756552249
chr22	39237744	0.619533	49.76088634247949
chr22	39238429	0.548494	49.76131072258449
chr22	39240581	0.357589	49.76249108167249
chr22	39246649	0.360305	49.76466093172449
chr22	39246735	0.362845	49.764691917954494
chr22	39247092	0.361929	49.7648214536195
chr22	39250196	4.979351	49.7659448812355
chr22	39253129	5.213353	49.780549317718496
chr22	39259042	19.549549	49.811375874007496
chr22	39263482	5.552443	49.898175871567496
chr22	39263768	5.547676999999999	49.899763870265495
chr22	39264185	1.33199	49.9020772515745
chr22	39264824	1.08426	49.902928393184496
chr22	39265082	0.908136	49.903208132264496
chr22	39265592	0.883176	49.9036712816245
chr22	39265865	0.843299	49.903912388672495
chr22	39265889	1.00818	49.9039326278485
chr22	39266475	1.134213	49.9045234213285
chr22	39266545	1.232993	49.9046028162385
chr22	39266698	1.6406	49.9047914641675
chr22	39267061	1.212506	49.905387001967505
chr22	39267180	0.622614	49.90553129018151
chr22	39267291	0.434906	49.90560040033551
chr22	39268175	0.389308	49.90598485723951
chr22	39268828	0.425168	49.90623907536351
chr22	39269137	0.446994	49.90637045227551
chr22	39269196	0.467749	49.90639682492151
chr22	39269309	0.467814	49.90644968055851
chr22	39269390	0.479493	49.90648757349251
chr22	39271128	0.52191	49.90732093232651
chr22	39272956	0.383777	49.908274983806514
chr22	39274846	0.367316	49.90900032233652
chr22	39279765	0.3695709999999999	49.91080714974052
chr22	39280489	0.371882	49.91107471914452
chr22	39280739	0.375914	49.91116768964452
chr22	39281736	0.38111	49.91154247590252
chr22	39281833	0.3849779999999999	49.91157944357252
chr22	39283195	0.678772	49.91210378360852
chr22	39284182	0.603778	49.91277373157252
chr22	39284377	0.4357889999999999	49.912891468282524
chr22	39284692	0.437991	49.91302874181753
chr22	39284952	0.337233	49.913142619477526
chr22	39285118	0.319607	49.913198600155525
chr22	39285431	0.263849	49.913298637146525
chr22	39286440	0.261531	49.913564860787524
chr22	39287439	0.262899	49.913826130256524
chr22	39287529	0.264641	49.91384979116653
chr22	39287695	0.267326	49.91389372157253
chr22	39288872	0.27985	49.91420836427453
chr22	39289445	0.301773	49.91436871832453
chr22	39289677	0.309068	49.91443872966053
chr22	39289827	0.316687	49.914485089860534
chr22	39290619	0.317846	49.914735905964534
chr22	39290644	0.318312	49.91474385211453
chr22	39290710	0.329807	49.91476486070653
chr22	39290801	0.329824	49.914794873143535
chr22	39291479	0.333947	49.91501849381554
chr22	39294016	0.2499809999999999	49.915865717354535
chr22	39294146	0.190377	49.915898214884535
chr22	39297403	0.191252	49.91651827277354
chr22	39299500	0.190701	49.91691932821754
chr22	39300124	0.1905629999999999	49.91703832564154
chr22	39300829	0.190042	49.91717267255654
chr22	39300882	0.190042	49.91718274478254
chr22	39301788	0.1900279999999999	49.917354922834534
chr22	39302005	0.190917	49.917396158910535
chr22	39302319	0.21196	49.91745610684853
chr22	39302910	1.801167	49.917581375208535
chr22	39304753	1.6500729999999997	49.920900925989535
chr22	39306468	0.180246	49.92373080118453
chr22	39309099	0.180287	49.92420502841053
chr22	39310355	0.180211	49.92443146888253
chr22	39311225	0.1801709999999999	49.92458825245253
chr22	39311622	0.180246	49.92465978033953
chr22	39311840	0.180317	49.92469907396753
chr22	39311974	0.18028	49.92472323644553
chr22	39312012	0.18017	49.92473008708553
chr22	39312208	0.180166	49.924765400405526
chr22	39312328	0.180096	49.924787020325525
chr22	39312335	0.180053	49.924788280997525
chr22	39312352	0.180087	49.924791341898526
chr22	39313004	0.180222	49.92490875862253
chr22	39313025	0.18024	49.92491254328453
chr22	39313578	0.185743	49.925012216004525
chr22	39313600	0.1921219999999999	49.92501630235053
chr22	39313771	0.202842	49.92504915521253
chr22	39314239	0.237137	49.92514408526853
chr22	39314659	0.285864	49.92524368280853
chr22	39315346	0.3591569999999999	49.92544007137653
chr22	39315720	0.362521	49.925574396094525
chr22	39316309	0.394023	49.92578792096352
chr22	39316931	0.521162	49.926033003269524
chr22	39316976	0.678079	49.926056455559525
chr22	39317100	0.680081	49.92614053735552
